state,year,bmcode,births_age1524,births_age2534,births_age3544,births_nohs,births_hs,births_somecoll,births_coll,births_married,births_unmarried,births_medicaid,births_nhblack,births_nhwhite,births_hisp,births_total,births_otherraceeth,births_nonmedicaid,pop_total,pop_nhblack,pop_nhwhite,pop_hisp,pop_otherraceeth,pop_medicaid,pop_nonmedicaid,pop_nohs,pop_hs,pop_somecoll,pop_coll,pop_married,pop_unmarried,pop_age1524,pop_age2534,pop_age3544,policy_on,exposed_births,start_date,end_date,time,dobbs_code
New Hampshire,2023,2,265,1236,470,89,396,472,1013,1366,605,415,56,1690,128,1971,97,1556,253674.61045350714,5040.055907403364,216107.33318025153,15552.163121068626,17021.68574976715,210826.50021474875,43232.034761809846,33329.455830388695,85223.49201119144,44622.315744735446,92932.97289818688,104333.04499287605,149434.1747883584,81499.77776578521,86473.92724108738,85749.56900611192,0,0,2023-03-01,2023-04-30,2023-03-01,NA
New Hampshire,2023,3,227,1362,488,92,388,506,1082,1519,556,396,48,1764,139,2076,125,1680,253674.61045350714,5040.055907403364,216107.33318025153,15552.163121068626,17021.68574976715,210826.50021474875,43232.034761809846,33329.455830388695,85223.49201119144,44622.315744735446,92932.97289818688,104333.04499287605,149434.1747883584,81499.77776578521,86473.92724108738,85749.56900611192,0,0,2023-05-01,2023-06-30,2023-05-01,NA
New Hampshire,2023,4,249,1441,499,88,412,545,1134,1599,588,418,55,1867,160,2189,107,1771,253674.61045350714,5040.055907403364,216107.33318025153,15552.163121068626,17021.68574976715,210826.50021474875,43232.034761809846,33329.455830388695,85223.49201119144,44622.315744735446,92932.97289818688,104333.04499287605,149434.1747883584,81499.77776578521,86473.92724108738,85749.56900611192,0,0,2023-07-01,2023-08-31,2023-07-01,NA
New Hampshire,2023,5,222,1323,464,86,384,486,1045,1433,576,415,42,1677,183,2009,107,1594,253674.61045350714,5040.055907403364,216107.33318025153,15552.163121068626,17021.68574976715,210826.50021474875,43232.034761809846,33329.455830388695,85223.49201119144,44622.315744735446,92932.97289818688,104333.04499287605,149434.1747883584,81499.77776578521,86473.92724108738,85749.56900611192,0,0,2023-09-01,2023-10-31,2023-09-01,NA
New Hampshire,2023,6,225,1200,439,91,349,470,949,1312,552,410,52,1550,143,1864,119,1454,253674.61045350714,5040.055907403364,216107.33318025153,15552.163121068626,17021.68574976715,210826.50021474875,43232.034761809846,33329.455830388695,85223.49201119144,44622.315744735446,92932.97289818688,104333.04499287605,149434.1747883584,81499.77776578521,86473.92724108738,85749.56900611192,0,0,2023-11-01,2023-12-31,2023-11-01,NA
New Hampshire,2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253674.61045350714,5040.055907403364,216107.33318025153,15552.163121068626,17021.68574976715,210826.50021474875,43232.034761809846,33329.455830388695,85223.49201119144,44622.315744735446,92932.97289818688,104333.04499287605,149434.1747883584,81499.77776578521,86473.92724108738,85749.56900611192,NA,0,2024-01-01,2024-02-29,2024-01-01,NA
New Jersey,2016,1,2862,9478,3695,1882,3783,3411,6887,10223,5812,5225,2305,7053,4372,16035,2305,10810,1679900,246820,822167,389594,221319,1219515,460385,261275,422731,370229,625665,657039,1022861,549891,557163,572846,0,0,2016-01-01,2016-02-29,2016-01-01,0
New Jersey,2016,2,2709,9987,3851,1850,3722,3331,7564,10902,5645,4938,2090,7666,4431,16547,2360,11609,1679900,246820,822167,389594,221319,1219515,460385,261275,422731,370229,625665,657039,1022861,549891,557163,572846,0,0,2016-03-01,2016-04-30,2016-03-01,0
New Jersey,2016,3,2828,10508,4054,1941,3915,3496,7941,11465,5925,5029,2261,7988,4719,17390,2422,12361,1679900,246820,822167,389594,221319,1219515,460385,261275,422731,370229,625665,657039,1022861,549891,557163,572846,0,0,2016-05-01,2016-06-30,2016-05-01,0
New Jersey,2016,4,2935,10816,4333,1928,4180,3756,8125,12009,6075,5603,2377,8320,4956,18084,2431,12481,1679900,246820,822167,389594,221319,1219515,460385,261275,422731,370229,625665,657039,1022861,549891,557163,572846,0,0,2016-07-01,2016-08-31,2016-07-01,0
New Jersey,2016,5,2909,10315,4099,1979,3977,3464,7814,11381,5942,5547,2376,7635,4805,17323,2507,11776,1679900,246820,822167,389594,221319,1219515,460385,261275,422731,370229,625665,657039,1022861,549891,557163,572846,0,0,2016-09-01,2016-10-31,2016-09-01,0
